productid,productname,productimages,productdescription,productsku,productminmaxquantity,productpriceselling,productstatus,productinventory,productcategory,productpricecost,productpricecompare,producttax_percent,productlabels,producttags
"","OsmaDrain Plain Ended Rodding Eye 110mm 4D360","https://dam-assets.apps.travisperkins.group/xlm29wd/GPID_1000334706_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m.","8519112686","1,22",48.27,"ACTIVE",22,"Building Materials",41.97,"",20
"","Osmadrain Drainage Short Radius Bend 87 Degree Single Socket 110mm","https://dam-assets.apps.travisperkins.group/o8r6eq3/GPID_1000199467_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","7140011875","1,43",18.20,"ACTIVE",43,"Building Materials",15.83,"",20
"","Osmadrain Drainage Equal Junction 87 Degree Double Socket 110mm","https://dam-assets.apps.travisperkins.group/v969e70/GPID_1000199475_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","4327538195","1,27",31.83,"ACTIVE",27,"Building Materials",27.68,"",20
"","Osmadrain Drainage Short Radius Bend 30 Degree Single Socket 110mm","https://dam-assets.apps.travisperkins.group/v6weyjm/GPID_1000199470_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","4940851152","1,53",12.66,"ACTIVE",53,"Building Materials",11.01,"",20
"","Osmadrain Drainage Short Radius Bend 45 Degree Single Socket 110mm","https://dam-assets.apps.travisperkins.group/xgyqpmg/GPID_1000199469_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","3039616194","1,49",18.19,"ACTIVE",49,"Building Materials",15.82,"",20
"","Osmadrain Drainage Short Radius Bend 15 Degree Single Socket 110mm","https://dam-assets.apps.travisperkins.group/oyy15nl/GPID_1000199471_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","5592777378","1,41",12.13,"ACTIVE",41,"Building Materials",10.55,"",20
"","Osmadrain Drainage Rainwater Adaptor 110mm","https://dam-assets.apps.travisperkins.group/lZXBQ/GPID_1000199462_IMG_00.jpeg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","8917230147","1,13",7.20,"ACTIVE",13,"Building Materials",6.26,"",20
"","OsmaDrain Bottle Gully 87.5° 110mm (closed bosses) 4D900","https://dam-assets.apps.travisperkins.group/oj0mezm/GPID_1000199511_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m.","1027877151","1,7",48.55,"ACTIVE",7,"Building Materials",42.22,"",20
"","Osmadrain Drainage Equal Junction 45 Degree Single Socket 110mm","https://dam-assets.apps.travisperkins.group/xgyqpzg/GPID_1000199477_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","8675620925","1,27",29.39,"ACTIVE",27,"Building Materials",25.56,"",20
"","OsmaDrain Plain Ended Hopper 110mm 4D507","https://dam-assets.apps.travisperkins.group/oe0jqlq/GPID_1000199488_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m.","9169047568","1,16",22.03,"ACTIVE",16,"Building Materials",19.16,"",20
"","Osmadrain Drainage Equal Junction 45 Degree Double Socket 110mm","https://dam-assets.apps.travisperkins.group/o35m175/GPID_1000199478_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","5602894570","1,28",36.37,"ACTIVE",28,"Building Materials",31.63,"",20
"","OsmaDrain Double Socket Long Radius bend 87.5° 110mm 4D581","https://dam-assets.apps.travisperkins.group/orm689r/GPID_1000199498_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m.","2407584946","1,11",28.00,"ACTIVE",11,"Building Materials",24.35,"",20
"","OsmaDrain Soluble Lubricant 500g 4D391","https://dam-assets.apps.travisperkins.group/KoR22/GPID_1000199522_IMG_00.jpeg","Cleaners, solvent cements, lubricants","7020028241","1,3",11.58,"ACTIVE",3,"Building Materials",10.07,"",20
"","OsmaDrain universal rainwater adaptor 110x70mm","https://dam-assets.apps.travisperkins.group/v16mn7d/GPID_1000138577_IMG_00.jpg","OsmaDrain, foul and surface water drainage system for use in gravity drainage applications at depths of up to 10m","8770658172","1,22",7.67,"ACTIVE",22,"Building Materials",6.67,"",20
