productid,productname,productimages,productdescription,productsku,productminmaxquantity,productpriceselling,productstatus,productinventory,productcategory,productpricecost,productpricecompare,producttax_percent,productlabels,producttags
"","4Trade Suffolk Gate Latch Galvanised","https://dam-assets.apps.travisperkins.group/MdEXk/GPID_1000277711_IMG_00.jpeg","A classic latch suitable for outdoor uses","8890788589","1,5",5.50,"ACTIVE",5,"Doors, Windows & Joinery",4.78
"","4Trade Safety Hasp & Staple 150mm Galvanised","https://dam-assets.apps.travisperkins.group/7Emo1/GPID_1000088548_IMG_00.jpeg","This safety hasp and staple is ideal for use with external gates and sheds.","5690875077","1,7",2.60,"ACTIVE",7,"Doors, Windows & Joinery",2.26
"","4Trade Door Gate Spring Black 200mm","https://dam-assets.apps.travisperkins.group/lzzjO/GPID_1000398575_IMG_00.jpeg","Gate latch that provides a simple locking device.","3249072336","1,4",5.37,"ACTIVE",4,"Doors, Windows & Joinery",4.67
"","Soudal 310ml Firecryl Fire Resistant Sealant - White","https://dam-assets.apps.travisperkins.group/v6wyd5m/GPID_1100670811_IMG_00.png","Soudal Firecryl is a fire-resistant acrylic sealant and gap filler that resists fire for up to four hours and will expand when exposed to temperatures above 120ï¿½C to prevent smoke and fire passing through joints and gaps.","2439963697","1,76",11.13,"ACTIVE",76,"Doors, Windows & Joinery",9.68
"","ROCKWOOL Acoustic Intumescent Sealant 310ml","https://dam-assets.apps.travisperkins.group/16RvW/GPID_1000082083_IMG_00.jpeg","Acoustic Intumescent Sealant is a high specification, one part water based acrylic sealant. Acoustic Intumescent Sealant is designed for use in the installation of ROCKWOOL Ablative Coated Batt, sealing linear joints and some individual service penetrations passing through various substrates.","4801202869","1,150",4.69,"ACTIVE",150,"Doors, Windows & Joinery",4.08
"","Stormguard heavy duty aluminium door surround seal","https://dam-assets.apps.travisperkins.group/vneq9pg/GPID_1000142751_IMG_00.jpg","This Heavy duty around the door seal seals gaps up to 10mm around the doors to prevent draughts","3448884730","1,3",21.71,"ACTIVE",3,"Doors, Windows & Joinery",18.88
"","Stormguard Slikseal PVC white door surround seal","https://dam-assets.apps.travisperkins.group/v16419z/GPID_1000142753_IMG_01.jpg","This Slikseal around the door seal seals gaps up to 7mm around the doors to prevent draughts","9137257608","1,7",13.78,"ACTIVE",7,"Doors, Windows & Joinery",11.98
"","Stormguard Sills Door Strip Bottom Aluminium Brush 838mm","https://dam-assets.apps.travisperkins.group/om5d90n/GPID_1000142742_IMG_00.jpg","This Stormguard Concealed Door Brush Draught Excluder stops draughts at the bottom of the door.","1717150500","1,5",7.58,"ACTIVE",5,"Doors, Windows & Joinery",6.59
"","Dow Corning Firestop 400 Sealant White 380ml","https://dam-assets.apps.travisperkins.group/vWZwP/GPID_1000083301_IMG_00.jpg","An intumescent acrylic sealant for internal applications that does not emit halogenated by-products under fire conditions.","5416104318","1,22",11.72,"ACTIVE",22,"Doors, Windows & Joinery",10.19
"","Stormguard Brydale Door + Window Seal Epdm E White 10m","https://dam-assets.apps.travisperkins.group/x7l49nn/GPID_1000339393_IMG_00.jpg","Stormguard EPDM 'E' profile seal seals gaps between 1.5mm-3mm around doors, windows, loft hatches and all other areas of the home","8973674761","1,4",10.49,"ACTIVE",4,"Doors, Windows & Joinery",9.12
"","Stormguard Brydale Door and Window Seal White Epdm P White 10m","https://dam-assets.apps.travisperkins.group/om5d9wn/GPID_1000339395_IMG_00.jpg","Excellent quality long life self-adhesive EPDM rubber (ethylene propylene diene M-class rubber) draught strip","6220883418","1,5",10.49,"ACTIVE",5,"Doors, Windows & Joinery",9.12
"","4Trade Intumescent Sealant White","https://dam-assets.apps.travisperkins.group/EkPVx/GPID_1000339510_IMG_00.png","An intumescent acoustic acrylic sealant that is a halogen free, polymer emulsion based sealant that is ideal for sealing joints in and around internal partitions, between fire doors and fire rated walls and lap joints in fire rated cladding. In the event of a fire it forms a charcoat that restricts the passage of smoke and fire. It is easily applied and dries to form a flexible and smooth surfaced material that can be painted over.","1598452762","1,9",5.99,"ACTIVE",9,"Doors, Windows & Joinery",5.21
"","Stormguard Sills Door Strip Bottom Plastic White 838mm","https://dam-assets.apps.travisperkins.group/oyy24mn/GPID_1000142746_IMG_00.jpg","This Stormguard Concealed Door Brush Draught Excluder stops draughts at the bottom of the door.","1176819267","1,6",8.19,"ACTIVE",6,"Doors, Windows & Joinery",7.12
"","ERA White UPVC Window Lockable Handle with Keys","https://dam-assets.apps.travisperkins.group/xp8p8p5/GPID_1100898516_IMG_00.jpg","The Universal Maxim is a modern inline handle specifically designed for replacement applications. Pre packaged with a choice of spindle lengths it's ideal to replace any existing espagnolette handle.","2072837662","1,6",7.57,"ACTIVE",6,"Doors, Windows & Joinery",6.58
"","Jackloc Pro 5 Lockable cable Window Restrictor","https://dam-assets.apps.travisperkins.group/xdm2dkk/GPID_1000529379_IMG_00.jpg","Opening Window safety product with an Incredibly strong cable window restrictor and a 5 disc locking barrel, Supplied with Grade 4 security","4982420463","1,20",26.27,"ACTIVE",20,"Doors, Windows & Joinery",22.84
"","Mila RM Cockspur RH White Handle Kit","https://dam-assets.apps.travisperkins.group/v6w4q4m/GPID_1000756021_IMG_00.jpg","Mila high quality universal locking cockspur handle","5741271042","1,3",16.77,"ACTIVE",3,"Doors, Windows & Joinery",14.58
"","Mila RM Cockspur LH White Handle Kit","https://dam-assets.apps.travisperkins.group/vneqgq1/GPID_1000755794_IMG_00.jpg","Mila high quality universal locking cockspur handle","7011852175","1,5",17.38,"ACTIVE",5,"Doors, Windows & Joinery",15.11
"","4Trade Casement Stay 2 Pin Chrome Plated 250mm","https://dam-assets.apps.travisperkins.group/MYkL4/GPID_1000277739_IMG_00.jpg","Chrome plated casement stay 2 pin.","9483971804","1,6",8.19,"ACTIVE",6,"Doors, Windows & Joinery",7.12
"","4Trade Casement Stay SAA 250mm","https://dam-assets.apps.travisperkins.group/MdEnL/GPID_1000088645_IMG_00.jpg","Casement stay.","1536223291","1,2",5.29,"ACTIVE",2,"Doors, Windows & Joinery",4.6
"","4Trade Chrome Plated Bow Handle 150mm","https://dam-assets.apps.travisperkins.group/lvXob/GPID_1000277738_IMG_00.jpeg","A fixed handle to assist in opening doors","1939341668","1,3",6.54,"ACTIVE",3,"Doors, Windows & Joinery",5.69
"","4Trade Sash Window Fastener Nickel Plated","https://dam-assets.apps.travisperkins.group/laNYe/GPID_1000088628_IMG_00.jpeg","4Trade have a comprehensive range of products for use inside and outside","4468716883","1,9",7.82,"ACTIVE",9,"Doors, Windows & Joinery",6.8
"","4Trade Chrome Plated Casement Fastener Reversible","https://dam-assets.apps.travisperkins.group/v16wn0z/GPID_1000277740_IMG_00.jpg","This fastener is reversible so it will work with left opening or right hand opening windows","7234981307","1,7",7.82,"ACTIVE",7,"Doors, Windows & Joinery",6.8
"","ERA Chrome UPVC Window Lockable Handle with Keys","https://dam-assets.apps.travisperkins.group/oyy2ywy/GPID_1100898641_IMG_00.jpg","The Universal Maxim is a modern inline handle specifically designed for replacement applications. Pre packaged with a choice of spindle lengths it's ideal to replace any existing espagnolette handle.","6653327828","1,7",12.40,"ACTIVE",7,"Doors, Windows & Joinery",10.78
"","4Trade Chrome Plated Sash Handle 108mm","https://dam-assets.apps.travisperkins.group/7E2w1/GPID_1000277736_IMG_00.jpg","A fixed handle to assist in opening doors.","2305156689","1,5",6.19,"ACTIVE",5,"Doors, Windows & Joinery",5.38
"","Mila Friction Stay Stainless Steel 16in","https://dam-assets.apps.travisperkins.group/ormdqdr/GPID_1100430244_IMG_00.jpg","Used to replace existing friction stays, suitable for wither 13mm or 17mm stack heights with the use of packers provided","5107570227","1,5",12.14,"ACTIVE",5,"Doors, Windows & Joinery",10.56
"","Mila iDeal Friction 12in top-hung 13mm","https://dam-assets.apps.travisperkins.group/oq4ldl5/GPID_1000689202_IMG_00.jpg","Mila frictions stays are a quality product to improve security and weather sealing with smooth operation","1681710522","1,1",10.19,"ACTIVE",1,"Doors, Windows & Joinery",8.86
"","Mila iDeal Friction 10in Stay top-hung 13mm","https://dam-assets.apps.travisperkins.group/oj0892m/GPID_1000689222_IMG_00.jpg","Mila frictions stays are a quality product to improve security and weather sealing with smooth operation","4166239639","1,3",8.86,"ACTIVE",3,"Doors, Windows & Joinery",7.7
"","Rothley White Twin Slot Upright 1600.2mm","https://dam-assets.apps.travisperkins.group/ormdngw/GPID_1100901174_IMG_00.jpg","Contains an antimicrobial coating specifically designed so bacteria cannot multiply or reside on the surface, BS tested up to 50kg, In conduction with the brackets, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","4806558699","1,15",7.94,"ACTIVE",15,"Doors, Windows & Joinery",6.9
"","Rothley Matt Black Twin Slot Bracket 368.3mm","https://dam-assets.apps.travisperkins.group/oe0340d/GPID_1100901172_IMG_00.jpg","BS tested up to 50kg, In conduction with the uprights, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","8760748638","1,10",4.44,"ACTIVE",10,"Doors, Windows & Joinery",3.86
"","Rothley Matt Black Twin Slot Bracket 266.7mm","https://dam-assets.apps.travisperkins.group/xdm2948/GPID_1100901171_IMG_00.jpg","BS tested up to 50kg, In conduction with the uprights, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","3876063933","1,20",3.23,"ACTIVE",20,"Doors, Windows & Joinery",2.81
"","Rothley Matt Black Twin Slot Upright 1219.2mm","https://dam-assets.apps.travisperkins.group/o8r35rw/GPID_1100901176_IMG_00.jpg","BS tested up to 50kg, In conduction with the brackets, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","9586686046","1,15",5.98,"ACTIVE",15,"Doors, Windows & Joinery",5.2
"","Rothley Matt Black Twin Slot Upright 1600.2mm","https://dam-assets.apps.travisperkins.group/xp8pqd5/GPID_1100901177_IMG_00.jpg","BS tested up to 50kg, In conduction with the brackets, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","3954792202","1,20",10.12,"ACTIVE",20,"Doors, Windows & Joinery",8.8
"","Rothley Matt Black Twin Slot Upright 1981.2mm","https://dam-assets.apps.travisperkins.group/o503l24/GPID_1100901178_IMG_00.jpg","BS tested up to 50kg, In conduction with the brackets, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","5234970760","1,20",10.03,"ACTIVE",20,"Doors, Windows & Joinery",8.72
"","Rothley Matt Black Twin Slot Bracket 215.9mm","https://dam-assets.apps.travisperkins.group/oyy2pyj/GPID_1100901170_IMG_00.jpg","BS tested up to 50kg, In conduction with the uprights, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","6554234414","1,11",2.88,"ACTIVE",11,"Doors, Windows & Joinery",2.5
"","Rothley Slot Shelving White 14.5in Bracket","https://dam-assets.apps.travisperkins.group/xdm28mg/GPID_1100413096_IMG_00.jpg","Contains an antimicrobial coating specifically designed so bacteria cannot multiply or reside on the surface, BS tested up to 50kg, In conduction with the uprights, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","2362874134","1,11",4.00,"ACTIVE",11,"Doors, Windows & Joinery",3.48
"","Rothley Slot Shelving White 8.5in Bracket","https://dam-assets.apps.travisperkins.group/oj08je1/GPID_1100413094_IMG_00.jpg","Contains an antimicrobial coating specifically designed so bacteria cannot multiply or reside on the surface, BS tested up to 50kg, In conduction with the uprights, these products can be used all around the home and match other matt black products too, bedroom, kitchen, or lounge, these are adjustable to suit your needs and make any room functional and also trendy.","1062064954","1,35",2.21,"ACTIVE",35,"Doors, Windows & Joinery",1.92
"","4Trade Stretcher Plates Zinc Plated 38mm Pack of 4","https://dam-assets.apps.travisperkins.group/v6w46p4/GPID_1000088639_IMG_00.jpg","4Trade corner braces are used for multi purpose connections.","3755563581","1,12",0.99,"ACTIVE",12,"Doors, Windows & Joinery",0.86
"","4Trade Mending Plates Zinc Plated 100mm Pack of 4","https://dam-assets.apps.travisperkins.group/oq4lnre/GPID_1000088643_IMG_00.jpg","4Trade corner braces are used for multi purpose connections.","5389535046","1,4",1.20,"ACTIVE",4,"Doors, Windows & Joinery",1.04
"","4Trade Corner Braces Zinc Plated 25mm Pack of 4","https://dam-assets.apps.travisperkins.group/o0n24mq/GPID_1000088635_IMG_00.jpg","4Trade corner braces are used for multi purpose connections.","2699499142","1,11",0.87,"ACTIVE",11,"Doors, Windows & Joinery",0.76
"","4Trade Corner Braces Zinc Plated 40mm Pack of 2","https://dam-assets.apps.travisperkins.group/o503lwk/GPID_1000088636_IMG_00.jpg","4Trade corner braces are used for multi purpose connections.","5860189316","1,11",1.37,"ACTIVE",11,"Doors, Windows & Joinery",1.19
"","4Trade Corner Braces Zinc Plated 75mm Pack of 4","https://dam-assets.apps.travisperkins.group/xp84gzn/GPID_1000088638_IMG_00.jpg","4Trade corner braces are used for multi purpose connections.","2082544539","1,3",1.66,"ACTIVE",3,"Doors, Windows & Joinery",1.44
"","Spectrum Protective Footwear Must Be Worn (Regular)","https://dam-assets.apps.travisperkins.group/v16n6lg/GPID_1000339144_IMG_00.jpg","‘Protective Footwear Must Be Worn’ sign is a 200mm x 300mm mandatory sign made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","9438485388","1,3",14.47,"ACTIVE",3,"Doors, Windows & Joinery",12.58
"","Spectrum Safety Helmets Must Be Worn in  This Area (Regular)","https://dam-assets.apps.travisperkins.group/BBZQx/GPID_1000339141_IMG_00.jpg","‘Safety Helmets Must Be Worn In This Area’ sign is a 200mm x 300mm mandatory sign made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","9393847215","1,2",14.47,"ACTIVE",2,"Doors, Windows & Joinery",12.58
"","Spectrum No Smoking (Regular Size)","https://dam-assets.apps.travisperkins.group/odb0y/GPID_1000339152_IMG_00.jpg","‘No Smoking’ sign is a 200mm x 300mm no smoking and prohibition sign made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","9937667478","1,2",14.47,"ACTIVE",2,"Doors, Windows & Joinery",12.58
"","Spectrum Fire Door Keep Shut (Regular) Pack of 6","https://dam-assets.apps.travisperkins.group/OXZAn/GPID_1000339146_IMG_00.jpg","‘Fire Door Keep Shut’ sign is a 200mm x 300mm mandatory sign made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","5964169805","1,3",14.47,"ACTIVE",3,"Doors, Windows & Joinery",12.58
"","4FireDoors Fire Door Keep Locked Sign","https://dam-assets.apps.travisperkins.group/OEY8W/GPID_1000009534_IMG_00.jpeg","Clear visible satin anodised aluminium fire door keep locked sign with screw fixings","7371607657","1,6",3.59,"ACTIVE",6,"Doors, Windows & Joinery",3.12
"","Spectrum Fire Exit (Running Man with Arrow Left) (Regular)","https://dam-assets.apps.travisperkins.group/xp8812q/GPID_1000339174_IMG_00.jpg","'Fire Exit Running Man Arrow Left' is a 300mm x 200mm fire exit and evacuation sign. This sign is a self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","4364016252","1,2",14.47,"ACTIVE",2,"Doors, Windows & Joinery",12.58
"","Spectrum Regular Size Danger Sign","https://dam-assets.apps.travisperkins.group/JwZxz/GPID_1000339166_IMG_00.jpg","‘Danger’ sign is a 200mm x 300mm hazard warning sign made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","7639440779","1,2",14.47,"ACTIVE",2,"Doors, Windows & Joinery",12.58
"","Spectrum Regular Size Keep Out Sign","https://dam-assets.apps.travisperkins.group/9WnyW/GPID_1000339150_IMG_00.jpg","‘Keep Out’ sign is a 200mm x 300mm mandatory sign made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","7413065551","1,3",14.47,"ACTIVE",3,"Doors, Windows & Joinery",12.58
"","4FireDoors Fire Door Keep Shut Sign","https://dam-assets.apps.travisperkins.group/V093R/GPID_1000009533_IMG_00.jpg","Clear visible satin anodised aluminium fire door keep shut sign with screw fixings","4917897770","1,5",3.59,"ACTIVE",5,"Doors, Windows & Joinery",3.12
"","Spectrum Fire Exit (Running Man with Arrow Right) (Regular)","https://dam-assets.apps.travisperkins.group/e360g/GPID_1000339173_IMG_00.jpg","'Fire Exit Running Man Arrow Right' is a 300mm x 200mm fire exit and evacuation sign. This sign is a self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","1372787169","1,5",14.47,"ACTIVE",5,"Doors, Windows & Joinery",12.58
"","Spectrum Regular Size Fire Exit Man Running Arrow Down Sign","https://dam-assets.apps.travisperkins.group/OXZ1n/GPID_1000339172_IMG_00.jpg","'Fire Exit Running Man Arrow Down' is a 300mm x 200mm fire exit and evacuation sign. This sign is a self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","5411766155","1,4",14.47,"ACTIVE",4,"Doors, Windows & Joinery",12.58
"","Spectrum Regular Size Fire Exit Keep Clear Sign","https://dam-assets.apps.travisperkins.group/e36eg/GPID_1000339175_IMG_00.jpg","'Fire Exit Keep Clear' is a 300mm x 200mm safety instruction sign. This sign is a self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","4722615487","1,3",14.47,"ACTIVE",3,"Doors, Windows & Joinery",12.58
"","Spectrum No Smoking Sign (English) Law","https://dam-assets.apps.travisperkins.group/41gdr/GPID_1000031350_IMG_00.jpg","‘No Smoking It Is Against The Law To Smoke On These Premises’ is a 200mm x 300mm no smoking and prohibition sign. Made from self-adhesive semi-rigid PVC making it easy to apply to a clean dry surface. All our signs conform to the BS EN ISO 7010 regulation, ensuring that all graphical safety symbols are consistent and compliant.","9238201136","1,2",14.47,"ACTIVE",2,"Doors, Windows & Joinery",12.58
"","Whitewood Door Lining and Stops 32 x 138mm 686/762mm Doors Finished size 27.5 x 132mm","https://dam-assets.apps.travisperkins.group/gapx2/GPID_1000130279_IMG_00.jpeg","Metsä Woods Softwood door linings are manufactured from slow-grown premium timber, which has been precision finished and fully machined.
The main purpose of a casing or lining set is to surround all internal doors, allowing for easy installation of doors.","7327616515","1,21",49.24,"ACTIVE",21,"Doors, Windows & Joinery",42.82
"","Whitewood Door Lining Set and Stops 32 x 115mm 762/838mm Doors Finished size 27.5 x 108mm","https://dam-assets.apps.travisperkins.group/nmpvx/GPID_1000190544_IMG_00.jpeg","Metsä Woods Softwood door linings are manufactured from slow-grown premium timber, which has been precision finished and fully machined.
The main purpose of a casing or lining set is to surround all internal doors, allowing for easy installation of doors.","3739042426","1,17",43.86,"ACTIVE",17,"Doors, Windows & Joinery",38.14
"","Whitewood Door Lining Set and Stops 32 x 138mm 762/838mm Doors Finished size 27.5 x 132mm","https://dam-assets.apps.travisperkins.group/1z1wE/GPID_1000190545_IMG_00.jpeg","Metsä Woods Softwood door linings are manufactured from slow-grown premium timber, which has been precision finished and fully machined.
The main purpose of a casing or lining set is to surround all internal doors, allowing for easy installation of doors.","3456587744","1,13",49.24,"ACTIVE",13,"Doors, Windows & Joinery",42.82
"","Redwood Bwf Fire Door Lining and Stop 38 x 138mm 762/838mm Doors Finished size 32 x 132mm","https://dam-assets.apps.travisperkins.group/wbppB/GPID_1000190549_IMG_00.jpeg","A variety of frames, casings and linings to suit the majority of doors held within the range, from standard through to fire rated","3584652973","1,21",60.31,"ACTIVE",21,"Doors, Windows & Joinery",52.44
"","Whitewood Door Lining and Stops 32 x 115mm 686/762mm Doors Finished size 27.5 x 108mm","https://dam-assets.apps.travisperkins.group/dXppr/GPID_1000130278_IMG_00.jpeg","Metsä Woods Softwood door linings are manufactured from slow-grown premium timber, which has been precision finished and fully machined.
The main purpose of a casing or lining set is to surround all internal doors, allowing for easy installation of doors.","3977159275","1,27",43.86,"ACTIVE",27,"Doors, Windows & Joinery",38.14



"","4Trade Handrail Brackets White 64mm Pack of 2","https://dam-assets.apps.travisperkins.group/KXqN3/GPID_1000088542_IMG_00.jpeg","This bracket is ideal for fixing your handrail to a wall","7249964157","1,5",3.51,"ACTIVE",5,"Doors, Windows & Joinery",3.05
"","4Trade Handrail Brackets Zinc Plated 63mm Pack of 2","https://dam-assets.apps.travisperkins.group/K5mLm/GPID_1000398576_IMG_00.jpeg","This bracket is ideal for fixing your handrail to a wall","3780127583","1,11",5.47,"ACTIVE",11,"Doors, Windows & Joinery",4.76

"","Centurion CJ181L Worktop Corner Joint Matt Silver Aluminium 630 x 40mm 6mm Radius","https://dam-assets.apps.travisperkins.group/oe0y1l6/GPID_1100875621_IMG_00.jpg","These worktop end caps cover and protect exposed chipboard after cutting. Suitable for 38mm deep worktops.","5066330995","1,2",8.88,"ACTIVE",2,"Doors, Windows & Joinery",7.72
"","Trend Kitchen Worktop Jig Offset Scriber","https://dam-assets.apps.travisperkins.group/lkAnE/GPID_1100660860_IMG_00.jpg","Trend Joinery","9960473488","1,2",26.28,"ACTIVE",2,"Doors, Windows & Joinery",22.85



"","Ulti-Mate® Stick-Fit® Wood Screws Trade Assortment Qty 1000","https://dam-assets.apps.travisperkins.group/vne1g31/GPID_1000732268_IMG_00.jpg","These high-performance Ulti-Mate® wood screws are built for strength. Featuring a patented PSD® drive system to enable smooth, stable driving and Stick-Fit® one-handed installation, this trade pack includes 1,000 screws in five sizes from 25-70mm.
A thick core diameter ensures superior strength throughout the body of the screw, and also under the head area. With a sharp point and prominent thread at the tip, you’ll get a rapid start and immediate thread engagement – this saves time and effort, helping you drive more screws per charge if using a cordless tool.
A slotted shank reduces wood splitting, and a countersunk head complete with ribs ensures a flush finish. Screws 40mm and shorter don’t have the ribs, to make them hinge-compatible. As well as five popular sizes, the pack also includes five Stick-Fit® driver bits. A high-quality Stick-Fit driver bit is included in every single box of Ulti-Mate Wood Screws. The screws also feature a type-17 point to drive through the hardest timber, a double-angle countersunk head for a neat finish and a wide, deep single thread for rapid insertion and strong holding power.","3885059893","1,4",27.72,"ACTIVE",4,"Fixings & Adhesives",24.1
"","ForgeFix Screw Assortment & Case 1500pc","https://dam-assets.apps.travisperkins.group/o50k55p/GPID_1100872982_IMG_00.jpg","The ForgeFix 1500pc Multi-Purpose Assorted Single Thread Screws case contains a variety of popular sizes, countersunk heads, and zinc yellow passivation for extra durability and corrosion resistance.

Useful in all trades, including joinery, electrical, and plumbing. Suitable for DIY applications as well. Includes the following, in a convenient organiser case:

100 x Multipurpose Pozi Screw CSK ST ZYP 3.5 x 16mm
100 x Multipurpose Pozi Screw CSK ST ZYP 3.5 x 20mm
100 x Multipurpose Pozi Screw CSK ST ZYP 3.5 x 25mm
50 x Multipurpose Pozi Screw CSK ST ZYP 3.5 x 30mm
50 x Multipurpose Pozi Screw CSK ST ZYP 3.5 x 40mm
100 x Multipurpose Pozi Screw CSK ST ZYP 4 x 20mm
100 x Multipurpose Pozi Screw CSK ST ZYP 4 x 25mm
100 x Multipurpose Pozi Screw CSK ST ZYP 4 x 30mm
150 x Multipurpose Pozi Screw CSK ST ZYP 4 x 40mm
100 x Multipurpose Pozi Screw CSK ST ZYP 4 x 50mm
100 x Multipurpose Pozi Screw CSK ST ZYP 4 x 60mm
100 x Multipurpose Pozi Screw CSK ST ZYP 4 x 70mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 40mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 50mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 60mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 70mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 80mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 90mm
50 x Multipurpose Pozi Screw CSK ST ZYP 5 x 100mm
5 x 25mm PZ2 Bits","4182963820","1,4",34.20,"ACTIVE",4,"Fixings & Adhesives",29.74
"","ForgeFix Multi-Purpose Screw 5.0 x 100mm ZYP Qty 100","https://dam-assets.apps.travisperkins.group/oz8lj6m/GPID_1100973887_IMG_00.jpg","The Forgefix 5.0 x 100mm multi-purpose woodscrews feature countersunk heads with zinc yellow passivation for extra durability. Suitable for fixing into softwoods, hardwoods, chipboards, and fibreboards, single-thread screws are highly versatile and popular. This screw can be used in a wide variety of ironmongery, joinery, electrical, and plumbing applications.","4080377976","1,9",7.36,"ACTIVE",9,"Fixings & Adhesives",6.4
"","ForgeFix Multi-Purpose Screw 5.0 x 70mm ZYP Qty 100","https://dam-assets.apps.travisperkins.group/ormprk5/GPID_1100973885_IMG_00.jpg","The Forgefix 5.0 x 70mm multi-purpose woodscrews feature countersunk heads with zinc yellow passivation for extra durability. Suitable for fixing into softwoods, hardwoods, chipboards, and fibreboards, single-thread screws are highly versatile and popular. This screw can be used in a wide variety of ironmongery, joinery, electrical, and plumbing applications.","7255638556","1,6",5.29,"ACTIVE",6,"Fixings & Adhesives",4.6
"","Deck-Tite Green Deck Screw 50mm Qty 500","https://dam-assets.apps.travisperkins.group/o35kr55/GPID_1101016490_IMG_00.jpg","Deck-Tite's unique thread pitch to core size ratio offers the perfect balance between ease of insertion and pull-out retention whilst increasing the core's sheer strength to match the thread pitch.  It is a tri-lock thread which forms, not cuts, a thread in the material, expanding the wood around the screw, ensuring a tight and secure fix. This thread is formed by forming a thread in the material, not cutting it. There will be no movement of the screw once it has been driven in.","7807848977","1,2",22.49,"ACTIVE",2,"Fixings & Adhesives",19.56
"","ForgeFix Twin Thread Screws 5 x 75mm Zinc Plated Qty 100","https://dam-assets.apps.travisperkins.group/xdm9lly/GPID_1100973892_IMG_00.jpg","Twin thread general-purpose woodscrews. Head: Countersunk pozidrive compatible recessed. Finish: Zinc Plated. A twin-thread screw ideal for a range of fixing applications.  Ideal for fixing into a range of substrates including softwoods, hardwoods, chipboards and fibreboards. Extra deep insert bit recess allows a quicker and easier insertion, which enables a firmer positive drive. Twin thread and special wax coating also increase speed and ease of insertion. Twin thread provides increased holding power.","3177306024","1,5",6.99,"ACTIVE",5,"Fixings & Adhesives",6.08
"","Ulti-Mate Stick-Fit Wood Screws  4.0 x 40mm Qty 1000","https://dam-assets.apps.travisperkins.group/oz8ljd3/GPID_1100347105_IMG_00.jpg","The Ulti-Mate Wood Screw is a trade-quality, high-performance woodscrew that can be used for fixing hardwood, softwood, man-made timber boards (e.g. MDF, plywood, chipboard & OSB), and sheet metal. 2x high-quality Stick-Fit driver bits are included in every single trade tub of Ulti-Mate Wood Screws. The screws also feature a type-17 point to drive through the hardest timber, a double-angle countersunk head for a neat finish and a wide, deep single thread for rapid insertion and strong holding power.","4001774543","1,5",34.20,"ACTIVE",5,"Fixings & Adhesives",29.74
